mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__penalty,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0.01597747802734375,0.0037501858899736404,0.023419809341430665,0.004113073091733579,0.1,l2,"{'clf__C': 0.1, 'clf__penalty': 'l2'}",0.8775510204081632,0.8571428571428571,0.875,0.8125,0.8125,0.846938775510204,0.028985250238042312,4,0.8695652173913043,0.9411764705882353,0.9444444444444444,0.782608695652174,0.8095238095238095,0.8694637275199935,0.06618372316396152,5,0.8695652173913043,0.7272727272727273,0.7727272727272727,0.8181818181818182,0.7727272727272727,0.7920948616600791,0.04823754020752284,3,0.8695652173913043,0.8205128205128205,0.85,0.8,0.7906976744186046,0.8261551424645459,0.029752886080544997,3,0.9230769230769231,0.9343434343434345,0.9055944055944056,0.9125874125874126,0.8828671328671329,0.9116938616938619,0.017387117762396005,1
0.011435604095458985,0.0023541620710552293,0.025054121017456056,0.008879707202337262,1.0,l1,"{'clf__C': 1.0, 'clf__penalty': 'l1'}",0.8571428571428571,0.8775510204081632,0.8541666666666666,0.7916666666666666,0.8333333333333334,0.8427721088435373,0.029143725731322033,5,0.8636363636363636,1.0,0.8947368421052632,0.75,0.85,0.8716746411483254,0.08042186905342476,3,0.8260869565217391,0.7272727272727273,0.7727272727272727,0.8181818181818182,0.7727272727272727,0.783399209486166,0.03580512837199452,5,0.8444444444444444,0.8421052631578947,0.8292682926829268,0.782608695652174,0.8095238095238095,0.82159010109225,0.023096722161557944,5,0.9264214046822743,0.9208754208754208,0.8968531468531469,0.9073426573426573,0.8968531468531469,0.9096691553213292,0.012166601705307138,2
0.018555164337158203,0.00653370257889692,0.021056079864501955,0.005594265854389828,1.0,l2,"{'clf__C': 1.0, 'clf__penalty': 'l2'}",0.8367346938775511,0.8775510204081632,0.8541666666666666,0.8125,0.8541666666666666,0.8470238095238095,0.021594956566396217,3,0.8571428571428571,1.0,0.8947368421052632,0.782608695652174,0.8571428571428571,0.8783262504086302,0.07089870442894844,2,0.782608695652174,0.7272727272727273,0.7727272727272727,0.8181818181818182,0.8181818181818182,0.7837944664031621,0.033715206501400995,4,0.8181818181818182,0.8421052631578947,0.8292682926829268,0.8,0.8372093023255814,0.8253529352696442,0.015038219310732187,4,0.9180602006688963,0.9343434343434344,0.8898601398601398,0.9090909090909092,0.8811188811188811,0.9064947130164521,0.01916608403837501,3
0.011249017715454102,0.0030335456499207473,0.013028812408447266,0.005697457105769855,10.0,l1,"{'clf__C': 10.0, 'clf__penalty': 'l1'}",0.8571428571428571,0.8979591836734694,0.8541666666666666,0.8125,0.8541666666666666,0.8551870748299321,0.02704643119731138,1,0.8636363636363636,1.0,0.8947368421052632,0.782608695652174,0.8571428571428571,0.8796249517073316,0.07055743043270543,1,0.8260869565217391,0.7727272727272727,0.7727272727272727,0.8181818181818182,0.8181818181818182,0.8015810276679842,0.02373516963794853,1,0.8444444444444444,0.8717948717948718,0.8292682926829268,0.8,0.8372093023255814,0.8365433822495648,0.023211563768769643,1,0.9080267558528428,0.9292929292929294,0.8986013986013985,0.9020979020979021,0.8846153846153846,0.9045268740920914,0.014581393900931137,4
0.013503599166870116,0.004173571276267082,0.012110662460327149,0.0024003894612132696,10.0,l2,"{'clf__C': 10.0, 'clf__penalty': 'l2'}",0.8571428571428571,0.8979591836734694,0.8333333333333334,0.8125,0.8541666666666666,0.8510204081632653,0.0284509628363591,2,0.8636363636363636,1.0,0.85,0.782608695652174,0.8571428571428571,0.8706775832862789,0.07090944432201217,4,0.8260869565217391,0.7727272727272727,0.7727272727272727,0.8181818181818182,0.8181818181818182,0.8015810276679842,0.02373516963794853,1,0.8444444444444444,0.8717948717948718,0.8095238095238095,0.8,0.8372093023255814,0.8325944856177413,0.02566337827330588,2,0.9080267558528428,0.930976430976431,0.8968531468531469,0.9038461538461539,0.8828671328671328,0.9045139240791414,0.015750055574035915,5
0.022978830337524413,0.003917417194350905,0.021551513671875,0.007492195265323786,0.01,l2,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.8163265306122449,0.8367346938775511,0.8541666666666666,0.8125,0.75,0.8139455782312925,0.03530970221585629,7,0.85,0.9375,0.9411764705882353,0.8421052631578947,0.75,0.8641563467492259,0.07075268884263243,6,0.7391304347826086,0.6818181818181818,0.7272727272727273,0.7272727272727273,0.6818181818181818,0.7114624505928854,0.024588665636356997,7,0.7906976744186046,0.7894736842105263,0.8205128205128205,0.7804878048780488,0.7142857142857143,0.7790915396611429,0.03509973890499099,7,0.9180602006688963,0.9006734006734006,0.8863636363636364,0.9265734265734267,0.8548951048951049,0.8973131538348929,0.025365636521061385,6
0.017993593215942384,0.008556825478366966,0.020469045639038085,0.009389310800959921,0.1,l1,"{'clf__C': 0.1, 'clf__penalty': 'l1'}",0.8367346938775511,0.8163265306122449,0.875,0.7916666666666666,0.7708333333333334,0.8181122448979592,0.03611333589902932,6,0.8260869565217391,0.9333333333333333,0.9444444444444444,0.7727272727272727,0.8235294117647058,0.860024283758299,0.06723892663719533,7,0.8260869565217391,0.6363636363636364,0.7727272727272727,0.7727272727272727,0.6363636363636364,0.7288537549407115,0.07799091060429414,6,0.8260869565217391,0.7567567567567568,0.85,0.7727272727272727,0.717948717948718,0.7847039407908973,0.0476589441537916,6,0.8946488294314381,0.9040404040404041,0.8986013986013985,0.8758741258741258,0.8461538461538463,0.8838637208202424,0.021102059305487426,7
0.021455955505371094,0.006402641905330845,0.02688918113708496,0.004110297660358332,0.01,l1,"{'clf__C': 0.01, 'clf__penalty': 'l1'}",0.5306122448979592,0.5510204081632653,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.5413265306122448,0.00646705895980662,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.5,0.5,0.5,0.5,0.5,0.5,0.0,8
